age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.301,1,0.234,7,12,4,13,1,4,1,0,0,48,38,0
0.384,5,0.019,15,10,4,4,3,4,1,0,0,75,38,0
0.534,3,0.099,1,7,2,11,0,4,1,0,0,55,38,0
0.178,3,0.060,9,13,2,9,5,4,0,0,0,38,38,0
0.521,3,0.120,5,4,2,2,0,4,1,0,0,60,38,0
0.219,3,0.133,14,15,2,9,0,4,1,0,0,60,38,1
0.575,4,0.143,9,13,2,3,0,4,1,0,1977,50,38,1
0.178,3,0.106,1,7,4,5,2,4,1,0,1721,38,32,0
0.137,3,0.062,11,9,4,6,3,4,1,0,0,40,38,0
0.342,6,0.042,12,14,2,0,0,0,1,0,0,40,38,1
0.370,3,0.074,9,13,2,3,0,4,1,5013,0,45,38,0
0.000,3,0.017,0,6,4,7,3,4,0,0,0,18,38,0
0.342,0,0.112,9,13,4,12,4,4,1,0,0,40,38,0
0.616,3,0.087,15,10,4,0,1,4,0,0,0,40,38,0
0.027,3,0.115,15,10,4,0,3,4,0,0,0,24,38,0
0.274,3,0.048,14,15,0,9,1,4,1,14084,0,36,38,1
0.315,5,0.134,15,10,2,2,0,4,1,0,0,60,38,0
0.370,1,0.129,15,10,0,9,4,4,0,0,0,25,38,0
0.548,3,0.098,1,7,0,7,1,2,1,0,0,54,38,0
0.151,3,0.078,15,10,2,13,0,4,1,0,0,40,-1,0
0.151,3,0.115,15,10,4,5,1,4,1,0,0,35,38,0
0.096,3,0.142,15,10,4,2,4,4,1,0,0,50,38,0
0.329,3,0.093,9,13,4,7,3,4,0,0,0,40,38,0
0.479,3,0.129,9,13,0,3,1,4,1,0,0,40,38,1
0.027,3,0.269,11,9,4,0,1,4,0,0,0,40,38,0
0.055,3,0.102,11,9,4,6,3,4,1,0,0,40,38,0
0.164,1,0.023,15,10,0,0,4,4,0,0,0,40,38,0
0.329,3,0.088,11,9,4,7,1,4,0,0,0,40,38,0
0.699,5,0.221,11,9,2,4,0,4,1,0,0,50,38,0
0.164,3,0.103,15,10,4,5,2,4,1,0,0,40,38,0
0.137,3,0.084,9,13,4,12,1,4,1,0,0,50,38,0
0.548,1,0.105,5,4,0,3,4,4,0,0,0,40,38,0
0.164,3,0.106,15,10,4,12,1,4,0,0,0,40,38,0
0.247,3,0.138,11,9,2,2,0,4,1,0,0,40,38,1
0.055,-1,0.132,0,6,4,-1,1,4,0,0,0,30,38,0
0.274,3,0.068,9,13,2,11,0,4,1,0,0,60,38,0
0.247,3,0.105,11,9,4,5,3,4,0,0,0,20,38,0
0.288,3,0.249,11,9,4,7,4,2,0,0,0,30,38,0
0.096,3,0.137,9,13,4,9,3,4,0,0,0,55,38,0
0.247,5,0.121,15,10,0,2,3,4,1,0,0,40,38,0
0.219,-1,0.135,11,9,2,-1,0,4,1,0,0,21,38,0
0.466,3,0.103,8,11,2,12,0,4,1,0,0,40,38,1
0.151,3,0.178,9,13,4,0,1,4,1,0,0,45,38,0
0.027,3,0.138,11,9,4,5,2,3,0,0,0,60,12,0
0.233,3,0.195,9,13,2,11,0,4,1,0,0,50,38,1
0.082,3,0.090,15,10,2,11,5,4,0,0,0,40,38,0
0.260,3,0.220,15,10,0,11,4,4,0,0,0,40,38,0
0.027,3,0.119,15,10,4,11,3,4,0,0,0,25,38,0
0.356,3,0.200,11,9,2,2,0,4,1,0,0,40,38,1
0.356,3,0.118,11,9,2,13,0,4,1,0,0,50,38,0
0.452,3,0.099,5,4,2,2,0,4,1,3411,0,40,38,0
0.096,6,0.190,8,11,4,0,3,4,0,0,0,40,38,0
0.288,3,0.005,11,9,4,7,3,4,1,0,0,40,38,0
0.164,3,0.218,9,13,4,11,1,4,1,0,0,45,38,0
0.493,3,0.084,9,13,2,9,0,4,1,0,0,55,38,1
0.247,5,0.237,9,13,2,11,0,4,1,0,0,60,23,0
0.575,3,0.200,7,12,6,3,1,4,0,0,0,40,38,1
0.164,6,0.027,7,12,4,12,1,4,1,0,0,45,38,0
0.164,1,0.110,12,14,2,9,2,4,1,0,0,35,38,0
0.425,3,0.029,11,9,0,9,4,4,0,0,0,38,38,0
0.137,0,0.018,9,13,4,3,1,4,0,0,0,40,38,0
0.329,3,0.015,14,15,2,9,0,4,1,15024,0,50,38,1
0.082,6,0.010,8,11,1,0,5,4,0,0,0,30,38,0
0.151,3,0.146,8,11,4,7,2,2,1,0,0,40,38,0
0.233,6,0.058,9,13,2,3,0,4,1,7688,0,45,-1,1
0.288,4,0.068,14,15,2,9,0,1,1,0,0,40,38,1
0.260,6,0.058,8,11,2,7,0,1,1,0,0,40,38,0
0.137,5,0.195,11,9,0,13,1,4,1,0,0,70,38,0
0.082,3,0.037,15,10,5,11,4,2,0,0,0,35,38,0
0.247,3,0.013,11,9,2,3,0,4,1,0,0,40,38,0
0.548,3,0.143,11,9,2,11,0,4,1,0,0,50,38,0
0.781,5,0.054,9,13,2,3,0,4,1,0,0,10,38,0
0.014,5,0.192,11,9,4,11,3,4,1,0,0,48,-1,0
0.233,3,0.143,0,6,4,7,4,2,0,0,0,40,38,0
0.479,3,0.173,0,6,0,6,4,4,0,0,0,40,38,0
0.027,-1,0.207,15,10,4,-1,1,4,1,0,0,15,38,0
0.411,3,0.078,15,10,2,11,0,4,1,0,0,40,38,0
0.740,-1,0.023,5,4,5,-1,1,2,1,0,0,15,38,0
0.356,3,0.071,15,10,2,2,0,4,1,0,0,45,38,1
0.589,3,0.069,9,13,0,3,1,4,0,0,0,40,17,1
0.315,3,0.160,15,10,0,6,3,4,1,0,0,32,38,0
0.110,3,0.110,9,13,4,0,3,2,0,0,0,40,38,0
0.110,3,0.266,15,10,4,2,1,4,1,0,0,40,38,0
0.301,3,0.128,14,15,2,9,0,4,1,0,0,45,38,1
0.123,3,0.137,9,13,4,3,1,4,1,0,1974,55,38,0
0.233,3,0.129,2,8,2,7,0,4,1,0,0,40,5,0
0.425,5,0.192,15,10,2,13,0,4,1,0,0,50,38,1
0.055,3,0.147,15,10,2,6,0,4,1,0,0,20,38,0
0.192,5,0.255,5,4,2,9,0,4,1,0,0,60,38,0
0.110,3,0.283,0,6,2,10,5,2,0,0,0,50,38,0
0.151,3,0.077,4,3,4,7,2,4,1,2176,0,52,25,0
0.233,3,0.222,11,9,2,9,0,4,1,0,0,60,29,1
0.219,3,0.054,11,9,2,6,0,4,1,0,0,40,38,0
0.151,3,0.116,11,9,2,2,0,4,1,0,0,50,38,0
0.411,3,0.102,15,10,0,11,4,4,0,0,0,45,38,1
0.219,3,0.070,10,16,2,9,0,4,1,0,0,60,38,1
0.589,3,0.078,8,11,6,6,1,4,0,0,0,45,30,0
0.178,3,0.162,5,4,4,2,1,4,1,0,0,38,38,0
0.438,3,0.007,15,10,6,3,1,4,0,0,0,40,38,1
0.192,3,0.126,9,13,2,3,0,4,1,0,0,50,38,1
0.493,5,0.090,3,2,2,3,0,4,1,7688,0,67,21,1
0.055,3,0.082,11,9,0,11,4,4,0,0,0,48,38,0
0.082,3,0.018,11,9,4,7,3,4,0,0,0,40,38,0
0.658,5,0.041,5,4,4,4,1,4,1,2964,0,40,38,0
0.301,3,0.233,11,9,5,5,4,4,1,0,0,40,38,0
0.260,3,0.242,11,9,2,7,0,4,1,0,0,50,38,0
0.178,4,0.112,15,10,2,2,0,2,1,0,0,70,38,0
0.342,3,0.121,11,9,2,11,5,4,0,0,0,40,38,1
0.014,3,0.169,15,10,4,0,3,1,0,0,0,22,10,0
0.575,-1,0.189,11,9,2,-1,0,4,1,0,0,40,38,0
0.301,3,0.218,9,13,5,9,4,4,0,0,0,50,38,1
0.384,6,0.037,12,14,0,10,1,4,1,0,0,50,38,0
0.041,3,0.118,11,9,4,7,1,4,0,0,0,38,38,0
0.342,1,0.136,12,14,4,9,1,4,0,0,0,40,38,1
0.151,3,0.050,11,9,4,3,3,4,0,0,0,40,38,0
0.534,1,0.176,12,14,2,3,0,2,1,0,0,40,38,1
0.384,3,0.180,11,9,2,10,0,4,1,0,0,40,38,0
0.534,5,0.107,11,9,2,4,0,4,1,0,0,45,38,0
0.151,3,0.237,9,13,4,9,1,2,1,0,0,50,38,0
0.192,3,0.069,11,9,2,6,0,4,1,0,0,40,38,1
0.110,3,0.066,11,9,4,0,3,4,0,0,0,40,38,0
0.397,3,0.281,11,9,2,7,3,4,0,0,0,15,38,0
0.137,-1,0.010,9,13,2,-1,5,1,0,0,0,10,2,0
0.370,0,0.200,9,13,0,3,1,2,0,0,0,40,38,0
0.014,3,0.086,1,7,4,11,3,2,0,0,0,10,38,0
0.288,-1,0.070,15,10,2,-1,5,2,0,0,0,40,38,0
0.274,3,0.233,11,9,5,12,4,4,0,0,0,40,38,0
0.315,3,0.091,11,9,2,2,0,4,1,0,0,40,38,1
0.425,3,0.117,11,9,0,11,4,4,0,0,0,30,38,0
0.027,3,0.052,15,10,4,6,3,4,0,0,0,35,38,0
0.384,3,0.158,11,9,4,8,4,2,0,0,0,30,38,0
0.219,3,0.152,8,11,4,9,4,2,0,0,0,26,38,0
0.466,5,0.122,9,13,6,3,4,4,1,0,0,50,38,0
0.233,3,0.190,15,10,4,12,4,2,0,0,0,40,38,0
0.219,3,0.255,11,9,0,13,1,2,1,0,0,55,38,0
0.082,3,0.131,9,13,4,3,3,4,1,0,0,28,38,0
0.411,1,0.055,9,13,5,9,1,4,0,0,0,70,38,0
0.589,3,0.128,15,10,4,9,4,4,1,0,0,40,38,1
0.644,3,0.115,14,15,2,9,0,4,1,0,0,40,38,1
0.699,3,0.065,11,9,4,11,1,4,0,0,0,40,38,0
0.301,3,0.112,11,9,2,6,0,4,1,0,0,45,38,1
0.603,3,0.057,6,5,0,7,1,4,1,0,0,40,38,0
0.219,3,0.170,11,9,0,2,1,4,1,0,0,60,38,0
0.342,4,0.228,9,13,2,3,0,4,1,0,0,45,38,1
0.219,3,0.149,9,13,2,11,0,4,1,0,0,40,38,1
0.205,3,0.118,11,9,4,6,4,4,1,0,0,40,38,0
0.014,3,0.131,1,7,4,11,3,4,0,0,0,20,38,0
0.630,-1,0.206,0,6,2,-1,0,4,1,0,0,10,38,0
0.288,3,0.127,15,10,2,6,0,4,1,0,0,48,38,1
0.151,3,0.086,9,13,4,6,4,2,0,0,0,40,38,0
0.493,-1,0.097,2,8,2,-1,5,4,0,0,0,40,21,0
0.082,3,0.102,15,10,4,11,3,4,0,0,0,15,38,0
0.397,3,0.095,11,9,3,7,1,4,1,0,0,35,25,0
0.247,3,0.137,11,9,2,2,0,4,1,0,0,48,38,0
0.000,-1,0.125,1,7,4,-1,3,4,0,0,0,20,8,0
0.082,1,0.164,15,10,4,7,3,4,1,0,0,20,38,0
0.274,3,0.163,15,10,5,11,1,4,1,0,0,45,38,0
0.534,3,0.092,15,10,3,13,1,4,1,0,0,40,38,0
0.123,3,0.141,11,9,4,0,3,2,1,0,0,40,38,0
0.397,3,0.097,9,13,5,9,4,2,0,0,0,32,22,0
0.315,3,0.090,11,9,4,5,1,4,1,0,0,40,38,0
0.356,0,0.242,9,13,2,9,0,4,1,0,0,40,38,1
0.644,6,0.063,11,9,2,4,0,4,1,0,0,40,38,0
0.014,3,0.094,2,8,4,10,3,4,0,0,0,45,38,0
0.795,-1,0.015,11,9,6,-1,1,4,0,2964,0,14,38,0
0.370,3,0.068,9,13,2,12,0,4,1,5178,0,40,38,1
0.137,3,0.129,11,9,2,6,0,4,1,0,0,40,38,0
0.260,3,0.148,5,4,2,6,0,4,1,0,0,40,38,0
0.466,5,0.021,10,16,0,11,1,4,1,0,0,50,38,1
0.247,3,0.065,9,13,6,9,4,4,0,0,0,32,38,1
0.247,3,0.029,0,6,6,7,1,2,0,0,1980,40,38,0
0.356,6,0.059,9,13,0,9,1,4,0,0,0,40,38,0
0.315,6,0.165,12,14,2,10,0,4,1,0,0,40,38,1
0.356,3,0.103,15,10,4,7,1,4,1,0,0,40,38,0
0.329,3,0.078,11,9,2,2,0,4,1,5178,0,40,38,1
0.521,3,0.094,15,10,2,0,0,4,1,0,0,40,38,0
0.397,3,0.046,9,13,2,3,0,4,1,0,0,53,38,1
0.260,3,0.036,11,9,2,2,0,4,1,0,0,50,38,0
0.452,4,0.198,9,13,2,11,0,4,1,0,0,60,38,1
0.014,-1,0.216,15,10,4,-1,3,4,1,0,0,30,38,0
0.260,3,0.120,11,9,2,6,5,4,0,0,0,50,38,0
0.699,3,0.079,10,16,2,9,0,4,1,0,0,55,38,1
0.644,3,0.152,5,4,2,13,0,4,1,0,0,48,25,1
0.014,3,0.075,11,9,4,7,3,4,1,0,0,35,38,0
0.219,3,0.102,11,9,2,5,0,4,1,3781,0,40,38,0
0.411,3,0.070,11,9,0,6,1,2,0,0,0,40,38,0
0.342,3,0.036,0,6,4,13,1,2,1,0,0,40,38,0
0.000,3,0.110,1,7,4,7,3,4,1,0,0,20,38,0
0.260,3,0.101,15,10,4,0,1,4,0,0,0,35,38,0
0.466,3,0.043,12,14,0,9,4,3,1,4787,0,35,25,1
0.370,3,0.101,1,7,0,11,4,4,0,0,0,44,38,0
0.438,3,0.105,9,13,0,10,1,4,1,0,0,40,38,0
0.027,3,0.122,15,10,4,7,2,4,0,0,0,25,38,0
0.178,3,0.237,9,13,2,12,0,4,1,0,0,40,7,0
0.000,3,0.151,0,6,4,7,3,4,0,0,0,8,38,0
0.233,3,0.184,11,9,2,9,0,4,1,0,0,40,38,0
0.151,3,0.203,11,9,2,3,0,2,1,15024,0,40,38,1
0.137,3,0.110,9,13,4,9,1,4,0,0,0,40,38,0
0.178,3,0.278,15,10,4,9,3,4,1,0,0,40,25,0
0.425,3,0.119,12,14,2,2,0,4,1,0,0,54,38,1
0.329,3,0.066,15,10,0,0,4,4,0,0,0,40,38,0
0.178,3,0.247,12,14,2,3,0,4,1,0,0,50,38,1
0.123,3,0.369,11,9,4,13,1,4,1,0,0,40,38,0
0.137,3,0.129,15,10,2,9,5,4,0,0,0,40,38,1
0.671,4,0.043,11,9,2,13,0,4,1,0,0,50,38,1
0.137,3,0.105,15,10,4,5,1,4,1,0,0,48,38,0
0.438,6,0.129,1,7,2,0,0,4,1,0,0,40,38,0
0.740,5,0.102,14,15,2,4,0,4,1,0,0,2,38,0
0.315,1,0.061,11,9,4,10,1,4,1,0,0,42,38,0
0.425,0,0.180,15,10,2,2,0,4,1,0,0,40,38,1
0.726,4,0.249,15,10,2,11,0,4,1,10566,0,40,38,0
0.164,3,0.111,15,10,4,11,4,4,0,0,0,25,38,0
0.370,3,0.084,15,10,0,0,1,4,1,0,0,40,38,0
0.110,3,0.076,11,9,4,5,3,2,0,0,0,40,38,0
0.329,0,0.012,15,10,2,0,5,0,0,0,0,40,38,1
0.137,3,0.106,9,13,2,3,0,4,1,0,0,40,38,0
0.288,5,0.183,5,4,2,11,0,4,1,0,0,35,38,1
0.014,-1,0.311,11,9,4,-1,3,4,0,0,0,15,38,0
0.247,3,0.090,15,10,0,6,1,0,1,0,0,40,38,0
0.164,3,0.158,1,7,0,7,1,4,0,0,0,70,38,0
0.411,5,0.133,9,13,2,9,0,4,1,0,2002,30,38,0
0.219,3,0.109,9,13,2,0,2,1,1,0,0,40,18,0
0.014,3,0.180,1,7,2,7,0,4,1,0,0,35,38,0
0.041,3,0.081,15,10,5,2,1,4,1,0,0,40,38,0
0.151,6,0.128,12,14,2,3,5,4,0,0,0,40,38,0
0.219,3,0.015,11,9,2,13,0,4,1,0,0,43,38,0
0.438,3,0.063,2,8,2,6,0,4,1,0,0,39,38,0
0.137,1,0.148,9,13,2,10,0,4,1,0,0,45,38,1
0.603,3,0.148,9,13,0,0,1,4,1,0,0,40,38,1
0.068,3,0.112,11,9,4,6,3,2,1,0,0,40,38,0
0.288,3,0.120,8,11,2,11,0,4,1,0,0,50,38,1
0.411,3,0.142,15,10,0,12,4,4,0,0,0,40,38,0
0.274,3,0.118,11,9,4,11,4,4,1,0,0,40,38,0
0.411,3,0.117,4,3,4,8,3,4,0,0,0,40,7,0
0.151,3,0.093,1,7,4,2,1,4,1,0,0,40,-1,0
0.603,3,0.054,11,9,2,0,0,4,1,0,0,3,38,0
0.274,3,0.129,15,10,5,0,3,4,1,0,0,62,38,0
0.301,6,0.029,11,9,2,0,5,4,0,0,0,40,38,0
0.205,3,0.100,14,15,4,11,1,4,0,13550,0,50,38,1
0.233,3,0.491,14,15,2,9,0,4,1,0,0,65,38,1
0.603,3,0.174,11,9,0,0,1,1,0,0,0,40,23,0
0.110,3,0.155,11,9,4,7,3,4,1,0,0,30,38,0
0.110,3,0.177,9,13,4,11,1,4,1,0,0,65,38,0
0.301,1,0.118,12,14,2,9,5,4,0,0,0,28,38,1
0.699,-1,0.121,5,4,6,-1,1,4,0,0,0,15,38,0
0.137,5,0.133,11,9,4,2,1,4,1,0,2258,50,38,0
0.616,3,0.166,11,9,6,0,1,4,0,0,0,38,38,0
0.356,5,0.016,15,10,2,4,0,4,1,0,0,84,38,0
0.479,-1,0.080,11,9,2,-1,0,2,1,0,1579,30,38,0
0.192,3,0.094,15,10,2,6,0,4,1,0,0,40,38,0
0.466,-1,0.071,11,9,2,-1,0,4,1,0,0,99,38,0
0.205,3,0.105,9,13,2,12,0,4,1,0,0,40,38,0
0.658,-1,0.084,11,9,2,-1,0,4,1,9386,0,40,38,1
0.192,3,0.125,8,11,2,6,0,0,1,0,0,40,38,0
0.795,-1,0.103,6,5,2,-1,0,2,1,1409,0,5,38,0
0.370,3,0.124,11,9,2,11,0,4,1,0,0,35,38,1
0.384,3,0.109,11,9,2,6,0,4,1,0,0,52,38,1
0.329,3,0.018,11,9,0,7,1,4,0,0,0,40,38,0
0.534,4,0.088,15,10,2,4,0,4,1,0,0,60,38,0
0.219,3,0.057,1,7,4,2,3,4,1,0,0,40,38,0
0.534,3,0.125,11,9,0,7,1,4,0,0,0,40,38,0
0.123,3,0.365,11,9,2,6,5,2,0,0,0,40,38,0
0.575,0,0.059,11,9,4,3,2,4,0,0,0,40,38,0
0.438,-1,0.203,11,9,2,-1,0,4,1,0,2002,70,38,0
0.301,3,0.087,15,10,2,12,0,4,1,0,0,50,38,0
0.438,5,0.130,9,13,4,11,1,4,1,0,0,45,38,0
0.014,1,0.095,0,6,4,10,3,4,0,0,0,6,38,0
0.370,5,0.040,9,13,0,3,1,4,1,0,0,40,38,0
0.370,3,0.021,8,11,0,13,1,4,1,0,0,40,38,0
0.342,3,0.216,12,14,4,9,1,4,0,8614,0,50,38,1
0.425,5,0.013,15,10,2,9,0,4,1,5013,0,45,38,0
0.315,6,0.015,11,9,2,2,0,4,1,0,0,40,38,0
0.014,3,0.042,0,6,4,11,1,4,1,0,0,20,38,0
0.753,3,0.104,15,10,6,0,1,4,0,0,0,25,38,0
0.685,5,0.059,7,12,2,3,0,4,1,0,0,50,38,0
0.068,3,0.077,0,6,4,11,3,4,0,0,0,30,38,0
0.027,3,0.018,1,7,4,7,3,4,1,0,0,40,38,0
0.534,5,0.098,0,6,0,11,3,4,1,0,0,40,38,0
0.493,3,0.185,12,14,2,0,5,4,0,0,0,40,38,1
0.192,3,0.015,11,9,2,3,0,4,1,7688,0,40,38,1
0.384,3,0.088,12,14,2,3,0,4,1,0,0,50,38,1
0.301,3,0.092,15,10,2,2,0,4,1,0,0,50,38,0
0.055,3,0.089,11,9,4,0,3,4,0,0,0,40,38,0
0.534,3,0.067,11,9,2,13,0,4,1,0,0,60,38,0
0.630,3,0.030,11,9,2,2,0,4,1,0,0,40,38,0
0.534,3,0.147,6,5,2,13,0,2,1,0,0,40,38,0
0.438,6,0.074,12,14,2,9,0,4,1,0,0,45,38,1
0.384,3,0.150,4,3,2,6,0,4,1,0,0,40,25,0
0.192,3,0.140,11,9,2,7,0,4,1,0,0,40,25,1
0.247,-1,0.192,1,7,5,-1,1,4,0,6849,0,60,38,0
0.027,3,0.128,11,9,4,11,1,4,0,0,0,40,38,0
0.178,3,0.244,8,11,0,11,1,4,0,0,0,40,38,1
0.603,3,0.056,11,9,2,13,0,4,1,0,0,40,38,0
0.493,3,0.188,11,9,2,2,0,4,1,0,0,52,38,1
0.096,3,0.147,11,9,4,6,3,4,1,0,0,40,38,0
0.041,3,0.183,15,10,4,13,3,4,1,0,0,30,38,0
0.370,0,0.122,11,9,4,0,4,4,0,0,0,40,38,0
0.370,3,0.118,15,10,2,13,0,4,1,0,1887,60,38,1
0.027,3,0.150,2,8,4,11,3,4,0,0,0,30,38,0
0.356,5,0.155,9,13,4,11,1,4,1,0,0,42,38,0
0.479,1,0.021,11,9,0,0,4,2,0,0,0,40,38,0
0.562,4,0.068,14,15,4,9,1,4,1,27828,0,40,38,1
0.301,3,0.301,9,13,0,12,1,4,1,0,0,40,38,0
0.082,3,0.093,11,9,4,8,4,3,0,0,0,40,12,0
0.603,6,0.087,9,13,2,9,0,4,1,0,0,40,38,1
0.151,3,0.205,11,9,4,0,2,2,1,0,0,40,-1,0
0.329,3,0.150,12,14,2,9,0,1,1,0,0,45,2,1
0.438,3,0.079,9,13,4,9,4,4,0,0,0,40,38,0
0.370,3,0.166,10,16,2,9,0,4,1,0,0,40,38,1
0.397,-1,0.101,11,9,2,-1,0,4,1,0,0,40,38,0
0.301,3,0.159,11,9,2,7,0,4,1,0,0,45,32,0
0.000,3,0.132,11,9,4,11,3,2,0,0,0,16,38,0
0.411,5,0.095,4,3,2,13,0,4,1,0,0,20,38,0
0.219,3,0.111,15,10,2,2,0,4,1,0,0,40,38,1
0.384,4,0.073,11,9,2,2,0,4,1,0,0,50,38,1
0.288,3,0.105,9,13,4,0,3,4,0,0,0,40,38,0
0.137,-1,0.110,4,3,2,-1,5,4,0,0,0,40,25,0
0.342,0,0.074,11,9,2,2,0,4,1,0,0,48,38,1
0.315,3,0.041,11,9,2,7,0,1,1,0,0,30,2,0
0.466,0,0.102,9,13,2,3,0,4,1,0,1902,40,38,0
0.274,5,0.176,15,10,2,0,5,4,0,0,0,20,38,0
0.205,3,0.132,11,9,2,6,0,4,1,0,0,40,38,0
0.247,4,0.241,15,10,2,11,0,4,1,0,0,60,38,1
0.712,3,0.192,7,12,2,3,0,4,1,0,0,24,38,0
0.192,3,0.069,11,9,2,6,0,4,1,0,0,40,38,0
0.096,3,0.086,15,10,0,0,1,4,0,0,0,40,38,0
0.178,3,0.273,11,9,2,12,0,4,1,0,0,40,38,1
0.260,6,0.125,11,9,2,3,0,4,1,0,0,60,38,1
0.397,3,0.110,11,9,4,7,4,4,0,0,0,24,38,0
0.452,3,0.085,7,12,2,2,0,4,1,0,1902,40,38,1
0.082,3,0.316,15,10,4,7,3,4,0,0,0,40,38,0
0.096,1,0.219,11,9,4,0,1,4,0,0,0,38,38,0
0.342,1,0.172,15,10,2,2,0,2,1,0,0,40,38,0
0.192,3,0.009,6,5,4,2,3,0,1,0,0,35,38,0
0.068,3,0.135,9,13,4,5,3,4,0,0,0,15,38,0
0.589,4,0.108,11,9,0,2,1,4,1,0,0,40,38,0
0.014,3,0.133,2,8,4,5,3,4,1,0,0,6,38,0
0.068,3,0.081,11,9,4,7,1,4,1,0,0,20,38,0
0.411,3,0.069,11,9,2,11,0,4,1,0,0,40,38,1
0.301,3,0.140,9,13,2,11,0,4,1,0,1848,40,38,1
0.301,3,0.113,15,10,2,2,0,4,1,0,0,50,38,1
0.233,6,0.109,12,14,2,3,0,4,1,0,0,38,38,0
0.123,-1,0.019,9,13,4,-1,1,4,0,0,0,40,38,0
0.014,-1,0.117,1,7,4,-1,3,2,1,0,0,30,38,0
0.068,3,0.092,1,7,4,2,3,4,1,0,0,35,38,0
0.068,3,0.057,11,9,4,7,1,4,0,0,0,15,38,0
0.164,3,0.176,9,13,2,3,0,4,1,0,0,52,40,1
0.411,3,0.113,0,6,0,11,4,4,0,0,0,30,38,0
0.082,3,0.195,11,9,4,11,1,4,1,0,0,48,38,0
0.096,-1,0.085,11,9,5,-1,4,2,0,0,0,37,38,0
0.151,3,0.037,5,4,2,11,2,4,1,0,0,40,38,0
0.082,3,0.133,9,13,4,7,1,4,0,0,0,40,38,0
0.671,3,0.151,15,10,2,3,0,4,1,0,0,24,38,0
0.534,1,0.257,11,9,2,3,0,4,1,0,0,40,38,0
0.027,3,0.021,11,9,4,6,1,4,1,0,0,40,38,0
0.301,3,0.077,15,10,2,0,0,4,1,0,0,40,38,1
0.247,3,0.030,8,11,2,7,0,4,1,0,0,40,32,0
0.315,3,0.151,11,9,5,0,4,2,0,0,0,40,38,0
0.425,3,0.060,12,14,0,9,4,4,0,0,0,40,38,0
0.740,-1,0.055,11,9,2,-1,5,4,0,1173,0,18,38,0
0.575,3,0.054,11,9,6,6,1,2,0,0,0,40,38,0
0.452,3,0.087,0,6,0,0,4,4,0,0,0,40,38,0
0.452,3,0.028,11,9,4,3,1,4,1,0,0,40,38,0
0.123,3,0.014,11,9,4,2,2,4,1,0,0,60,38,0
0.027,3,0.253,15,10,4,7,3,4,1,0,0,20,38,0
0.137,3,0.173,4,3,2,7,0,4,1,0,0,52,25,0
0.397,3,0.085,12,14,2,12,0,1,1,0,0,40,29,1
0.164,1,0.095,9,13,4,12,1,4,0,0,0,40,38,0
0.425,4,0.250,10,16,2,3,5,4,0,0,0,40,38,1
0.329,6,0.110,15,10,0,6,1,2,0,0,0,38,38,0
0.055,3,0.055,11,9,4,6,1,4,1,0,0,40,38,0
0.425,3,0.214,1,7,2,6,0,2,1,0,0,40,38,0
0.493,3,0.464,9,13,6,9,1,4,0,0,0,28,38,0
0.055,3,0.089,9,13,4,9,3,1,0,0,0,45,38,0
0.452,3,0.094,7,12,2,2,0,4,1,0,0,45,38,0
0.644,-1,0.119,3,2,0,-1,1,4,1,0,0,40,38,0
0.164,3,0.106,12,14,4,11,1,4,1,0,0,40,38,0
0.219,1,0.152,15,10,0,0,4,2,0,0,0,40,38,0
0.630,3,0.221,15,10,0,11,1,4,0,0,0,60,38,0
0.096,3,0.069,15,10,4,2,4,4,1,0,0,40,38,0
0.164,5,0.121,15,10,2,2,0,0,1,0,1485,60,38,1
0.151,3,0.039,9,13,4,0,3,1,0,0,0,30,38,0
0.123,3,0.033,12,14,4,3,1,2,1,6849,0,50,38,0
0.137,3,0.126,9,13,4,11,3,4,1,0,0,35,38,0
0.493,3,0.081,11,9,0,6,1,4,0,0,0,40,33,0
0.397,3,0.125,11,9,0,2,1,4,1,0,0,55,38,0
0.205,3,0.015,11,9,4,13,3,4,1,0,0,40,38,0
0.411,3,0.135,11,9,2,6,5,2,0,0,0,40,38,1
0.699,6,0.129,12,14,2,9,0,4,1,0,2377,42,-1,1
0.151,1,0.110,7,12,2,10,0,4,1,0,2002,40,8,0
0.466,3,0.055,11,9,2,3,0,4,1,0,0,40,38,1
0.288,1,0.127,7,12,4,9,1,4,1,0,0,40,38,0
0.466,3,0.134,0,6,3,2,2,4,1,0,0,40,38,0
0.438,3,0.091,4,3,3,6,4,1,0,0,0,20,39,0
0.082,3,0.144,9,13,4,7,3,4,1,0,0,40,38,0
0.301,3,0.220,15,10,0,11,1,4,1,4650,0,40,38,0
0.521,3,0.103,11,9,5,7,1,4,0,0,0,16,38,0
0.233,3,0.194,8,11,4,2,1,4,0,0,0,40,38,0
0.110,3,0.037,9,13,4,7,2,4,1,0,0,40,38,0
0.123,1,0.046,9,13,4,9,1,4,0,0,0,38,38,0
0.438,3,0.127,8,11,0,11,4,4,0,0,0,40,38,0
0.534,3,0.091,15,10,0,0,1,4,0,0,0,45,10,0
0.479,1,0.165,15,10,6,0,1,4,0,0,0,24,38,0
0.493,6,0.060,15,10,2,3,0,4,1,0,0,40,38,1
0.342,5,0.116,7,12,2,11,0,4,1,0,0,40,-1,0
0.192,3,0.085,11,9,2,6,0,4,1,0,0,40,38,1
